timestamp,funding,price,volume
1671264000000,7.81E-5,16737.90,78824.877
1671292800000,9.707E-5,16692.30,57553.728
1671321600000,6.274E-5,16768.10,45942.628
1671350400000,6.828E-5,16739.90,60621.841
1671379200000,-6.47E-6,16676.40,79333.744
1671408000000,6.468E-5,16730.40,77816.331
1671436800000,3.493E-5,16714.50,81607.607
1671465600000,4.496E-5,16660.30,185304.614
1671494400000,5.611E-5,16429.20,179909.893
1671523200000,-1.2E-7,16796.20,179035.713
1671552000000,3.401E-5,16910.80,117225.492
1671580800000,3.778E-5,16887.30,61063.637
1671609600000,7.742E-5,16809.10,104002.869
1671638400000,7.582E-5,16854.60,62685.829
1671667200000,2.918E-5,16819.70,40013.034
1671696000000,8.167E-5,16820.00,126236.807
1671724800000,7.198E-5,16631.50,140361.120
1671753600000,1.0E-4,16815.50,65101.927
1671782400000,1.0E-4,16842.00,154472.624
1671811200000,8.903E-5,16826.00,44978.869
1671840000000,1.0E-4,16776.30,31293.759
1671868800000,4.748E-5,16840.20,25483.777
1671897600000,6.222E-5,16830.30,25633.254
1671926400000,5.21E-6,16829.00,21381.824
1671955200000,1.855E-5,16816.70,68694.585
1671984000000,3.06E-5,16784.20,53999.434
1672012800000,3.319E-5,16824.50,53359.892
1672041600000,-5.064E-5,16836.70,46783.395
1672070400000,2.871E-5,16801.10,47985.412
1672099200000,8.655E-5,16912.80,57915.807
1672128000000,1.102E-5,16859.60,97465.795
1672156800000,1.951E-5,16790.70,107446.962
1672185600000,4.252E-5,16698.20,98705.760
1672214400000,9.764E-5,16639.10,123460.855
1672243200000,2.111E-5,16571.30,122483.243
1672272000000,9.985E-5,16538.90,56391.277
1672300800000,8.532E-5,16553.00,92904.756
1672329600000,1.0E-4,16610.10,59295.498
1672358400000,1.0E-4,16630.30,82614.923
1672387200000,7.132E-5,16467.60,143403.206
1672416000000,1.0E-4,16547.70,69612.361
1672444800000,1.0E-4,16601.20,31256.506
1672473600000,1.0E-4,16564.40,56309.244
1672502400000,1.0E-4,16586.10,46896.406
1672531200000,1.0E-4,16537.50,32204.874
1672560000000,1.0E-4,16519.50,30660.160
1672588800000,6.91E-6,16553.00,42637.931
1672617600000,-1.488E-5,16610.40,89977.218
1672646400000,-4.356E-5,16712.60,73411.867
1672675200000,2.67E-5,16729.20,51772.091
1672704000000,1.0E-4,16665.90,51449.818
1672732800000,8.977E-5,16723.10,95819.672
1672761600000,3.322E-5,16670.90,55800.715
1672790400000,6.489E-5,16667.30,114963.808
1672819200000,3.388E-5,16862.50,95156.339
1672848000000,4.931E-5,16846.50,139627.691
1672876800000,5.417E-5,16842.20,36055.815
1672905600000,4.436E-5,16816.10,92044.533
1672934400000,7.264E-5,16836.70,48268.999
1672963200000,5.587E-5,16823.80,44926.238
1672992000000,6.591E-5,16785.60,145824.731
1673020800000,8.658E-5,16834.10,126222.660
1673049600000,2.508E-5,16943.90,28600.179
1673078400000,6.71E-6,16939.80,30187.808
1673107200000,1.0E-4,16934.50,19185.118
1673136000000,5.657E-5,16936.50,23065.376
1673164800000,1.0E-4,16945.50,42584.705
1673193600000,7.452E-5,16990.90,92067.237
1673222400000,5.796E-5,17124.60,121058.978
1673251200000,-6.66E-6,17189.80,131128.760
1673280000000,9.05E-6,17260.40,148090.071
1673308800000,2.417E-5,17169.60,45739.459
1673337600000,9.685E-5,17194.60,129847.980
1673366400000,3.129E-5,17317.60,121732.932
1673395200000,2.761E-5,17428.80,68302.052
1673424000000,2.477E-5,17437.10,87309.964
1673452800000,-2.11E-6,17325.20,230665.090
1673481600000,7.549E-5,17935.60,219343.598
1673510400000,1.0E-4,18129.20,367947.000
1673539200000,1.0E-4,18077.60,453044.162
1673568000000,1.0E-4,18838.10,79420.692
1673596800000,1.0E-4,18817.70,303183.638
1673625600000,7.16E-5,19252.60,424203.502
1673654400000,8.746E-5,19924.30,476564.249
1673683200000,4.5847E-4,20913.00,395806.002
1673712000000,1.0E-4,20796.90,138296.432
1673740800000,1.3712E-4,20962.80,131419.701
1673769600000,1.2434E-4,20750.10,146324.976
1673798400000,1.9892E-4,20925.00,150741.882
1673827200000,1.0E-4,20882.70,231232.328
1673856000000,1.0E-4,21116.00,216127.752
1673884800000,1.0E-4,21000.60,218788.121
1673913600000,1.0E-4,21188.20,122062.831
1673942400000,1.0E-4,21134.80,282830.525
1673971200000,1.0E-4,21175.70,142497.237
1674000000000,1.0E-4,21130.80,84775.356
1674028800000,1.0E-4,21307.80,314570.738
1674057600000,1.0E-4,21035.50,414439.423
1674086400000,1.0E-4,20680.10,74261.749
1674115200000,1.0E-4,20818.20,147482.482
1674144000000,1.0E-4,20870.80,152989.386
1674172800000,1.0E-4,21068.30,103446.827
1674201600000,1.0E-4,20954.10,136784.695
1674230400000,1.0E-4,21139.70,483413.678
1674259200000,1.0E-4,22661.00,123926.508
1674288000000,1.0E-4,22631.60,412040.344
1674316800000,1.0E-4,22996.20,228714.248
1674345600000,1.0E-4,22781.80,118725.944
1674374400000,1.0E-4,22893.20,151397.352
1674403200000,1.0E-4,22793.00,212406.515
1674432000000,1.0E-4,22704.70,84286.431
1674460800000,1.0E-4,22692.40,252765.375
1674489600000,1.0E-4,22852.10,188751.034
1674518400000,1.0E-4,22913.30,89433.771
1674547200000,1.0E-4,23052.30,207039.699
1674576000000,1.0E-4,22924.00,209142.346
1674604800000,1.0E-4,22627.50,132737.087
1674633600000,1.0E-4,22703.90,185473.605
1674662400000,1.0E-4,22573.40,374575.915
1674691200000,1.0E-4,23060.60,111726.688
1674720000000,1.0E-4,22961.30,209597.573
1674748800000,1.0E-4,22947.20,106436.525
1674777600000,1.0E-4,23001.90,144892.571
1674806400000,9.541E-5,23068.10,159915.857
1674835200000,1.0E-4,22928.80,205111.879
1674864000000,1.0E-4,23068.10,60099.473
1674892800000,1.0E-4,22984.30,86128.404
1674921600000,1.0E-4,23004.60,40173.066
1674950400000,1.0E-4,23016.00,152364.833
1674979200000,1.0E-4,23200.40,203293.961
1675008000000,1.0E-4,23522.70,206369.437
1675036800000,1.0E-4,23740.20,86441.541
1675065600000,1.0E-4,23648.00,292831.191
1675094400000,1.0E-4,23178.60,193264.675
1675123200000,1.0E-4,22819.90,89349.875
1675152000000,1.0E-4,22967.70,159414.685
1675180800000,1.0E-4,23114.00,154962.406
1675209600000,1.0E-4,23119.50,74085.484
1675238400000,1.0E-4,23070.90,121816.706
1675267200000,1.0E-4,22975.60,375527.521
1675296000000,1.0E-4,23730.10,185791.590
1675324800000,1.0E-4,23787.00,187079.530
1675353600000,1.0E-4,23843.40,242869.218
1675382400000,1.0E-4,23493.00,79444.327
1675411200000,1.0E-4,23457.10,247654.918
1675440000000,1.0E-4,23601.10,143732.193
1675468800000,1.0E-4,23424.70,54485.905
1675497600000,1.0E-4,23322.40,89792.622
1675526400000,1.0E-4,23420.10,52839.866
1675555200000,1.0E-4,23322.60,54444.238
1675584000000,1.0E-4,23377.00,123618.795
1675612800000,1.0E-4,23094.20,178602.001
1675641600000,1.0E-4,22929.30,100743.770
1675670400000,1.0E-4,22873.10,143302.592
1675699200000,1.0E-4,23040.50,173113.781
1675728000000,1.0E-4,22757.80,67368.815
1675756800000,1.0E-4,22905.50,101310.304
1675785600000,1.0E-4,22898.90,278594.375
1675814400000,1.0E-4,23234.10,73826.129
1675843200000,1.0E-4,23227.00,135683.607
1675872000000,1.0E-4,22862.40,173955.745
1675900800000,1.0E-4,22955.90,198792.904
1675929600000,1.0E-4,22668.80,154912.651
1675958400000,1.0E-4,22603.80,378589.795
1675987200000,1.0E-4,21793.30,114403.892
1676016000000,1.0E-4,21902.00,168963.921
1676044800000,1.0E-4,21648.90,156618.684
1676073600000,7.684E-5,21618.60,52207.618
1676102400000,5.572E-5,21681.90,54128.401
1676131200000,5.241E-5,21726.90,82913.648
1676160000000,5.343E-5,21851.20,37696.240
1676188800000,1.0E-4,21788.20,105240.240
1676217600000,2.27E-5,21931.40,133850.613
1676246400000,2.074E-5,21771.00,104594.975
1676275200000,6.323E-5,21857.10,217189.952
1676304000000,1.0E-4,21553.30,189810.766
1676332800000,1.0E-4,21766.10,55579.485
1676361600000,1.0E-4,21760.00,372855.906
1676390400000,8.887E-5,22033.40,170356.118
1676419200000,2.377E-5,22187.40,59476.333
1676448000000,2.63E-5,22097.40,293225.434
1676476800000,9.071E-5,22798.00,471974.704
1676505600000,1.0E-4,24332.70,234622.983
1676534400000,1.0E-4,24630.80,262821.467
1676563200000,2.3171E-4,25090.20,462018.709
1676592000000,1.0E-4,23526.60,185342.665
1676620800000,1.0E-4,23635.90,306485.798
1676649600000,1.0E-4,24131.30,430888.685
1676678400000,1.0E-4,24581.30,85105.032
1676707200000,1.0E-4,24522.70,92420.264
1676736000000,1.0E-4,24670.00,84030.260
1676764800000,1.0E-4,24636.80,88068.018
1676793600000,1.0E-4,24576.60,138248.607
1676822400000,1.0E-4,24929.70,317190.003
1676851200000,1.0E-4,24265.90,178483.380
1676880000000,1.0E-4,24500.10,326784.237
1676908800000,1.0E-4,24944.70,141133.455
1676937600000,1.0E-4,24849.90,123437.998
1676966400000,1.0E-4,25004.60,359416.001
1676995200000,1.0E-4,24554.00,246436.576
1677024000000,1.0E-4,24443.30,212866.504
1677052800000,1.0E-4,24059.50,278280.843
1677081600000,1.0E-4,23707.50,239266.754
1677110400000,1.0E-4,24171.30,158280.214
1677139200000,3.506E-5,24365.20,406408.297
1677168000000,3.631E-5,23940.00,186650.903
1677196800000,4.978E-5,23928.70,114903.161
1677225600000,4.949E-5,23821.60,292004.516
1677254400000,5.44E-5,23337.10,324670.265
1677283200000,1.183E-5,23175.50,59527.025
1677312000000,6.1E-6,23108.70,121222.236
1677340800000,-4.8E-7,22996.40,130046.387
1677369600000,7.372E-5,23146.20,69843.501
1677398400000,2.76E-5,23142.80,105695.043
1677427200000,6.581E-5,23239.80,195856.512
1677456000000,8.144E-5,23545.20,101456.789
1677484800000,1.196E-5,23411.10,231810.251
1677513600000,6.826E-5,23546.50,243487.926
1677542400000,3.414E-5,23480.00,88158.599
1677571200000,1.985E-5,23223.40,178207.281
1677600000000,5.95E-5,23511.10,190553.958
1677628800000,1.85E-6,23129.70,214614.269
1677657600000,1.0E-4,23709.60,225449.833
1677686400000,1.0E-4,23702.90,177186.209
1677715200000,8.612E-5,23619.80,116175.033
1677744000000,8.703E-5,23381.80,173353.971
1677772800000,8.395E-5,23350.30,129727.597
1677801600000,1.0E-4,23457.10,324167.284
1677830400000,-4.203E-5,22347.80,160377.995
1677859200000,-2.26E-6,22324.00,123972.858
1677888000000,5.3E-6,22342.80,54008.349
1677916800000,3.812E-5,22346.60,40161.045
1677945600000,2.104E-5,22306.20,81139.817
1677974400000,1.874E-5,22335.80,143620.231
1678003200000,5.44E-6,22365.20,63689.491
1678032000000,3.706E-5,22424.50,74952.023
1678060800000,4.054E-5,22419.30,93157.078
1678089600000,5.46E-5,22380.90,98955.302
1678118400000,5.414E-5,22543.60,106864.017
1678147200000,1.173E-5,22397.10,56719.726
1678176000000,4.375E-5,22408.50,284344.281
1678204800000,2.631E-5,22307.60,207430.092
1678233600000,2.917E-5,22187.10,140685.182
1678262400000,3.816E-5,21962.20,205432.776
1678291200000,1.0E-4,22129.60,201750.009
1678320000000,1.0E-4,21695.30,83838.631
1678348800000,1.0E-4,21680.90,213861.864
1678377600000,1.0E-4,21637.40,654202.865
1678406400000,-8.895E-5,20348.40,372592.136
1678435200000,5.26E-6,19943.00,567322.710
1678464000000,-1.647E-5,19995.00,298220.419
1678492800000,2.364E-5,20140.30,347705.708
1678521600000,-2.296E-5,19844.40,220408.578
1678550400000,-2.341E-5,20052.30,185365.272
1678579200000,3.76E-6,20447.30,108930.640
1678608000000,9.088E-5,20335.60,124823.558
1678636800000,-4.068E-5,20347.80,647768.204
1678665600000,1.0E-4,21986.20,327678.691
1678694400000,6.011E-5,22451.50,890118.574
1678723200000,1.0E-4,24009.00,317184.911
1678752000000,1.5042E-4,24119.50,258692.815
1678780800000,1.0E-4,24252.30,729192.613
1678809600000,2.9811E-4,25911.30,584677.207
1678838400000,1.0E-4,24682.50,193552.187
1678867200000,2.4127E-4,24892.00,550643.466
1678896000000,2.2126E-4,24480.00,357860.776
1678924800000,1.0E-4,24287.90,156563.632
1678953600000,1.0E-4,24614.50,358579.122
1678982400000,1.0E-4,24880.70,220304.192
1679011200000,3.311E-5,24990.50,362116.216
1679040000000,1.0E-4,26046.90,541280.010
1679068800000,1.0E-4,26412.70,437762.838
1679097600000,1.0E-4,27383.90,212956.975
1679126400000,1.0E-4,27351.90,234972.633
1679155200000,1.0E-4,27218.90,292302.708
1679184000000,1.0E-4,26907.00,116932.247
1679212800000,1.0E-4,26963.40,234478.530
1679241600000,1.0E-4,27533.70,407956.301
1679270400000,1.0E-4,27955.80,294086.154
1679299200000,9.081E-5,28168.50,388087.173
1679328000000,1.0E-4,27679.70,255050.121
1679356800000,8.118E-5,27704.10,159650.276
1679385600000,1.254E-5,27490.90,309863.676
1679414400000,2.92E-6,28028.70,215973.762
1679443200000,2.68E-6,28091.10,116898.018
1679472000000,6.0E-8,28088.20,282620.035
1679500800000,5.334E-5,28586.10,680875.217
1679529600000,2.48E-6,27233.80,148383.831
1679558400000,-1.09E-5,27616.30,348002.641
1679587200000,1.0E-4,28574.60,311787.575
1679616000000,1.0E-4,28284.00,90058.173
1679644800000,1.0E-4,28270.00,352700.931
1679673600000,1.0E-4,27997.20,253316.266
1679702400000,-3.1E-6,27439.00,81531.579
1679731200000,4.25E-6,27473.50,124060.435
1679760000000,2.92E-6,27631.40,130082.041
1679788800000,6.1E-7,27447.20,63603.359
1679817600000,-3.326E-5,27492.40,219940.994
1679846400000,3.634E-5,27790.10,116212.632
1679875200000,2.905E-5,27954.30,94352.744
1679904000000,2.409E-5,27794.50,359938.132
1679932800000,-3.96E-6,26887.30,188143.946
1679961600000,-1.428E-5,27112.00,123427.087
1679990400000,1.123E-5,26947.30,252283.780
1680019200000,7.531E-5,26984.80,209369.905
1680048000000,6.075E-5,27249.70,201131.194
1680076800000,7.098E-5,28077.80,303448.843
1680105600000,1.0E-4,28426.40,151272.934
1680134400000,6.987E-5,28338.60,324802.813
1680163200000,5.638E-5,28706.50,196036.807
1680192000000,1.123E-5,28282.80,250126.480
1680220800000,-2.712E-5,28015.00,184769.081
1680249600000,6.358E-5,27733.30,293518.408
1680278400000,1.0E-4,28488.60,133269.801
1680307200000,1.0E-4,28454.80,112537.083
1680336000000,1.0E-4,28416.10,78536.636
1680364800000,8.84E-5,28387.20,65413.503
1680393600000,4.527E-5,28443.70,50891.772
1680422400000,6.893E-5,28401.30,123361.801
1680451200000,4.514E-5,28110.10,142405.097
1680480000000,1.759E-5,28161.30,151804.932
1680508800000,-1.24E-5,27946.50,311627.190
1680537600000,5.688E-5,28034.10,278233.441
1680566400000,-6.009E-5,27786.10,115247.957
1680595200000,-1.357E-5,28013.20,219965.575
1680624000000,-1.276E-5,28011.70,97157.080
1680652800000,2.76E-5,28155.10,164107.058
1680681600000,8.517E-5,28515.70,246022.814
1680710400000,5.265E-5,28015.00,133582.966
1680739200000,1.442E-5,28154.00,94671.496
1680768000000,3.598E-5,27896.70,181394.781
1680796800000,-2.975E-5,28079.30,79850.505
1680825600000,1.004E-5,28022.90,71919.945
1680854400000,-1.473E-5,27822.10,106885.399
1680883200000,1.055E-5,27930.20,40444.834
1680912000000,2.68E-6,27890.70,64899.060
1680940800000,4.66E-6,28073.80,45853.950
1680969600000,3.192E-5,28004.30,48376.550
1680998400000,9.5E-6,27924.90,77730.990
1681027200000,-9.04E-6,27888.20,67000.835
1681056000000,-8.53E-6,27873.60,161130.055
1681084800000,1.0E-4,28309.40,71616.066
1681113600000,1.0E-4,28278.30,125671.074
1681142400000,6.167E-5,28427.70,382774.785
1681171200000,1.0E-4,29623.10,278202.483
1681200000000,1.0E-4,30095.30,170725.763
1681228800000,1.0E-4,30179.50,180050.245
1681257600000,9.582E-5,30185.10,141292.158
1681286400000,8.195E-5,29979.50,304263.078
1681315200000,1.747E-5,29948.00,118113.194
1681344000000,6.665E-5,29874.90,81298.268
1681372800000,4.427E-5,30054.00,239374.281
1681401600000,1.0E-4,30422.60,115509.945
1681430400000,-1.13E-6,30362.70,238836.108
1681459200000,1.0E-4,30739.90,225695.320
1681488000000,3.42E-5,30226.70,150860.187
1681516800000,-4.975E-5,30453.00,61449.948
1681545600000,8.455E-5,30416.60,57780.681
1681574400000,1.0E-4,30319.90,61003.453
1681603200000,7.144E-5,30280.40,47812.160
1681632000000,1.0E-4,30330.80,63168.661
1681660800000,1.0E-4,30324.70,99245.198
1681689600000,1.0E-4,30286.60,144858.488
1681718400000,7.376E-5,29831.20,225771.358
1681747200000,1.0E-4,29346.50,84888.702
1681776000000,4.683E-5,29420.10,125537.899
1681804800000,-5.1E-6,29756.80,264160.768
1681833600000,6.772E-5,30170.10,143490.603
1681862400000,1.0E-4,30365.80,99963.755
1681891200000,6.231E-5,30064.70,323041.461
1681920000000,-8.1E-7,29248.00,220860.894
1681948800000,8.579E-5,28795.00,150860.713
1681977600000,3.668E-5,28857.70,232483.022
1682006400000,5.898E-5,28492.40,255835.551
1682035200000,6.297E-5,28229.90,178191.251
1682064000000,1.0E-4,28142.40,207509.123
1682092800000,1.0E-4,28032.80,302132.459
1682121600000,1.0E-4,27252.60,81804.539
1682150400000,6.858E-5,27268.40,125093.407
1682179200000,2.09E-5,27477.10,138651.075
1682208000000,3.768E-5,27807.20,99270.618
1682236800000,1.376E-5,27704.70,120422.179
1682265600000,2.369E-5,27460.20,112389.558
1682294400000,4.679E-5,27575.90,165455.837
1682323200000,3.694E-5,27440.90,236934.150
1682352000000,2.63E-5,27255.90,178878.281
1682380800000,5.066E-5,27497.40,89189.928
1682409600000,6.606E-5,27252.40,141503.419
1682438400000,8.541E-5,27329.50,277561.168
1682467200000,4.346E-5,28286.70,134210.907
1682496000000,1.686E-5,28364.90,519847.237
1682524800000,1.0E-4,29803.10,630866.524
1682553600000,2.518E-5,28396.00,344282.226
1682582400000,5.769E-5,28880.10,304900.893
1682611200000,3.265E-5,29136.60,303401.620
1682640000000,1.0E-4,29459.00,128249.091
1682668800000,1.0E-4,29473.80,256775.848
1682697600000,4.476E-5,29134.00,123325.216
1682726400000,3.7E-7,29300.00,76706.155
1682755200000,6.751E-5,29333.80,73819.144
1682784000000,7.826E-5,29258.00,67487.945
1682812800000,3.132E-5,29212.70,49892.618
1682841600000,3.501E-5,29251.90,175720.450
1682870400000,6.078E-5,29644.40,192185.778
1682899200000,2.435E-5,29223.00,221417.868
1682928000000,-6.37E-5,28609.90,169641.610
1682956800000,5.66E-6,28158.50,233915.010
1682985600000,9.68E-6,28054.50,84209.347
1683014400000,6.135E-5,28045.10,270747.396
1683043200000,1.204E-5,28521.00,158589.526
1683072000000,8.568E-5,28656.40,102286.055
1683100800000,5.435E-5,28638.40,187353.142
1683129600000,5.701E-5,28292.60,386827.033
1683158400000,1.0E-4,29018.40,99169.153
1683187200000,9.992E-5,29048.70,224024.473
1683216000000,4.314E-5,28850.00,103231.958
1683244800000,3.731E-5,28826.00,167748.988
1683273600000,9.909E-5,29058.90,236751.476
1683302400000,8.548E-5,29347.50,173984.713
1683331200000,1.0E-4,29491.50,119716.746
1683360000000,1.0E-4,29350.20,239727.826
1683388800000,1.0E-4,28557.90,116184.329
1683417600000,4.321E-5,28837.90,91105.251
1683446400000,4.047E-5,28891.80,103535.738
1683475200000,6.046E-5,28933.10,113769.654
1683504000000,7.2E-6,28419.50,225191.503
1683532800000,4.07E-6,27957.70,219101.789
1683561600000,3.902E-5,27874.20,213895.485
1683590400000,5.11E-5,27659.80,93616.181
1683619200000,6.841E-5,27649.30,161601.083
1683648000000,3.78E-6,27385.80,112447.422
1683676800000,3.752E-5,27610.20,79628.570
1683705600000,4.785E-5,27532.30,253829.742
1683734400000,3.792E-5,28141.20,389044.364
1683763200000,1.596E-5,27583.00,96071.731
1683792000000,6.926E-5,27437.50,242541.569
1683820800000,5.207E-5,27166.30,200209.063
1683849600000,3.633E-5,26956.40,222507.000
1683878400000,3.964E-5,26294.00,153841.454
1683907200000,2.762E-5,26307.60,239297.054
1683936000000,-1.0E-7,26785.20,88723.363
1683964800000,5.385E-5,26759.20,68574.349
1683993600000,4.494E-5,26802.00,85397.217
1684022400000,1.715E-5,26762.80,67867.270
1684051200000,3.039E-5,26839.90,104481.913
1684080000000,3.537E-5,27071.40,75230.244
1684108800000,4.407E-5,26901.90,194063.300
1684137600000,-1.576E-5,27398.60,119798.534
1684166400000,-1.9E-6,27383.00,136401.242
1684195200000,8.66E-5,27152.50,139514.380
1684224000000,3.165E-5,27240.60,151771.014
1684252800000,5.8E-5,27027.90,81887.557
1684281600000,8.392E-5,27024.70,101951.831
1684310400000,7.029E-5,26831.80,190747.017
1684339200000,4.461E-5,26788.10,197366.370
1684368000000,1.0E-4,27395.70,97783.531
1684396800000,1.0E-4,27375.10,187378.003
1684425600000,8.342E-5,27075.20,259810.445
1684454400000,2.716E-5,26809.40,66324.427
1684483200000,4.474E-5,26842.00,189995.681
1684512000000,3.815E-5,26870.00,67777.848
1684540800000,5.313E-5,26870.10,23470.576
1684569600000,2.455E-5,26841.90,40759.919
1684598400000,-8.49E-6,26936.00,73284.859
1684627200000,4.776E-5,27089.60,62073.376
1684656000000,7.262E-5,27044.60,110311.229
1684684800000,5.071E-5,26885.10,66391.820
1684713600000,3.019E-5,26732.80,106452.460
1684742400000,2.1E-6,26830.80,161006.384
1684771200000,4.77E-5,26863.30,60571.676
1684800000000,1.0E-4,26840.20,195918.323
1684828800000,1.0E-4,27295.80,96197.882
1684857600000,1.0E-4,27310.80,77060.413
1684886400000,1.0E-4,27209.90,177460.764
1684915200000,2.067E-5,26664.20,237197.074
1684944000000,4.362E-5,26306.90,120533.839
1684972800000,5.82E-5,26313.90,135519.197
1685001600000,1.0E-4,26118.90,150480.159
1685030400000,1.0E-4,26216.90,108535.869
1685059200000,1.0E-4,26461.70,73560.887
1685088000000,9.583E-5,26491.20,170714.188
1685116800000,4.953E-5,26737.50,80200.471
1685145600000,7.146E-5,26689.80,36531.764
1685174400000,8.564E-5,26715.20,66944.137
1685203200000,7.362E-5,26682.20,60206.034
1685232000000,9.88E-5,26841.60,130623.393
1685260800000,1.0E-4,27219.00,79718.146
1685289600000,1.0E-4,27264.10,229773.855
1685318400000,1.0E-4,28055.80,164294.916
1685347200000,1.0E-4,27895.00,130202.873
1685376000000,1.0E-4,27622.00,116792.760
1685404800000,6.187E-5,27722.10,82337.447
1685433600000,9.036E-5,27721.10,165882.352
1685462400000,3.861E-5,27665.00,86159.514
1685491200000,2.344E-5,27680.00,195816.040
1685520000000,2.864E-5,27150.40,176215.936
1685548800000,9.865E-5,26900.00,99349.914
1685577600000,2.096E-5,27201.10,160369.275
1685606400000,9.641E-5,26790.10,95291.043
1685635200000,1.0E-4,26884.20,149127.254
1685664000000,4.77E-5,26805.30,147089.588
1685692800000,9.266E-5,27038.30,156734.939
1685721600000,9.946E-5,27081.30,87285.566
1685750400000,7.42E-5,27227.80,42748.315
1685779200000,1.0E-4,27161.40,52437.661
1685808000000,5.566E-5,27292.80,87278.124
1685836800000,4.85E-5,27054.90,48892.809
1685865600000,1.0E-4,27141.00,67913.114
1685894400000,1.0E-4,27167.00,101465.621
1685923200000,1.0E-4,27102.40,132861.525
1685952000000,9.538E-5,26819.20,238303.603
1685980800000,7.856E-5,25991.90,329337.420
1686009600000,-7.157E-5,25714.60,78397.944
1686038400000,-3.047E-5,25706.30,289845.453
1686067200000,4.288E-5,26051.20,363202.252
1686096000000,1.0E-4,27221.50,161383.120
1686124800000,1.0E-4,26786.80,353765.245
1686153600000,4.005E-5,26333.90,144896.172
1686182400000,5.504E-5,26325.90,90600.115
1686211200000,3.09E-5,26431.60,158668.311
1686240000000,4.011E-5,26705.80,83836.413
1686268800000,6.588E-5,26486.00,92873.341
1686297600000,7.916E-5,26482.70,127454.648
1686326400000,4.404E-5,26465.20,63391.209
1686355200000,8.702E-5,26468.20,292915.926
1686384000000,2.417E-5,25637.30,81139.450
1686412800000,3.854E-5,25619.90,234862.193
1686441600000,4.45E-5,25826.60,64205.877
1686470400000,3.197E-5,25728.00,54577.910
1686499200000,5.925E-5,25741.10,160581.776
1686528000000,8.66E-5,25910.00,97456.780
1686556800000,3.065E-5,25793.20,115848.409
1686585600000,3.624E-5,25809.30,85595.279
1686614400000,1.0E-4,25894.80,104486.232
1686643200000,6.18E-5,26060.30,252211.193
1686672000000,6.503E-5,25750.90,77839.329
1686700800000,2.438E-5,25918.00,63385.404
1686729600000,2.716E-5,25884.10,70541.496
1686758400000,3.661E-5,25976.40,330754.702
1686787200000,-3.265E-5,25115.90,109033.844
1686816000000,6.193E-5,24974.60,138927.511
1686844800000,6.687E-5,24948.40,226010.020
1686873600000,3.971E-5,25586.00,83508.399
1686902400000,7.81E-6,25526.10,195038.059
1686931200000,2.36E-6,25832.40,254598.498
1686960000000,9.868E-5,26335.90,144599.319
1686988800000,1.0E-4,26587.70,107719.839
1687017600000,7.543E-5,26399.90,53419.238
1687046400000,3.706E-5,26508.80,67737.542
1687075200000,8.233E-5,26572.00,60818.106
1687104000000,6.705E-5,26547.50,113421.836
1687132800000,7.04E-5,26329.60,51772.884
1687161600000,6.397E-5,26415.20,90544.663
1687190400000,3.69E-5,26431.10,258216.211
1687219200000,4.35E-5,26828.60,137783.735
1687248000000,-4.48E-6,26820.50,156016.562
1687276800000,-2.597E-5,27054.30,464376.000
1687305600000,6.295E-5,28290.70,245413.524
1687334400000,1.0E-4,28860.40,430834.149
1687363200000,2.551E-5,29836.90,447226.754
1687392000000,1.0E-4,29988.50,144267.750
1687420800000,1.0E-4,30094.50,270252.792
1687449600000,9.236E-5,29837.30,146531.200
1687478400000,1.0E-4,29875.00,75578.862
1687507200000,1.0E-4,29926.90,327579.339
1687536000000,1.0E-4,31232.90,295914.870
1687564800000,1.0E-4,30673.50,86460.670
1687593600000,1.0E-4,30563.30,103053.262
1687622400000,1.0E-4,30390.80,90025.356
1687651200000,1.0E-4,30524.20,115582.611
1687680000000,1.0E-4,30714.00,97764.631
1687708800000,1.0E-4,30574.10,88185.912
1687737600000,1.0E-4,30458.00,147713.496
1687766400000,1.0E-4,30395.50,132002.208
1687795200000,1.0E-4,30400.70,135383.652
1687824000000,1.0E-4,30260.10,77658.131
1687852800000,1.0E-4,30404.50,228944.245
1687881600000,1.0E-4,30487.40,99470.972
1687910400000,1.0E-4,30683.20,106456.797
1687939200000,9.302E-5,30176.00,168188.261
1687968000000,4.598E-5,30399.80,142011.376
1687996800000,6.574E-5,30066.30,72131.935
1688025600000,9.3E-5,30333.90,211991.313
1688054400000,1.0E-4,30468.20,97949.598
1688083200000,1.0E-4,30439.90,219240.960
1688112000000,1.0E-4,30759.20,399300.286
1688140800000,1.0E-4,30052.00,190790.059
1688169600000,1.0E-4,30460.20,53309.776
1688198400000,1.0E-4,30448.10,56584.081
1688227200000,1.0E-4,30561.50,25626.389
1688256000000,1.0E-4,30573.60,43662.803
1688284800000,1.0E-4,30504.70,75372.218
1688313600000,1.0E-4,30491.40,112831.167
1688342400000,1.0E-4,30612.70,69400.061
1688371200000,1.0E-4,30662.90,128509.352
1688400000000,1.0E-4,31068.00,172383.823
1688428800000,1.0E-4,31149.00,96664.376
1688457600000,1.0E-4,30902.20,83865.055
1688486400000,1.0E-4,30959.30,120302.829
1688515200000,1.0E-4,30756.10,38005.358
1688544000000,1.0E-4,30765.90,183465.548
1688572800000,1.0E-4,30345.10,73425.672
1688601600000,1.0E-4,30488.40,86853.097
1688630400000,7.72E-5,30792.20,498987.105
1688659200000,1.492E-5,30390.30,135427.017
