2016-03-07 00:00:00,401.410000,413.480000,401.410000,413.480000,2524.540071,2016-03-07 23:59:59
2016-03-08 00:00:00,413.480000,413.490000,408.000000,410.300000,1921.366664,2016-03-08 23:59:59
2016-03-09 00:00:00,410.300000,412.990000,408.620000,411.010000,2731.926704,2016-03-09 23:59:59
2016-03-10 00:00:00,411.010000,415.040000,410.070000,414.950000,1788.990968,2016-03-10 23:59:59
2016-03-11 00:00:00,414.950000,420.340000,414.950000,417.610000,1623.880465,2016-03-11 23:59:59
2016-03-12 00:00:00,417.610000,420.000000,405.960000,409.260000,1064.074297,2016-03-12 23:59:59
2016-03-13 00:00:00,409.260000,412.970000,409.250000,412.970000,1648.623103,2016-03-13 23:59:59
2016-03-14 00:00:00,412.970000,414.990000,412.080000,414.990000,742.375098,2016-03-14 23:59:59
2016-03-15 00:00:00,414.990000,416.090000,414.360000,415.410000,1301.928158,2016-03-15 23:59:59
2016-03-16 00:00:00,415.410000,416.990000,414.710000,416.990000,1324.326875,2016-03-16 23:59:59
2016-03-17 00:00:00,416.990000,419.000000,416.990000,418.010000,904.555265,2016-03-17 23:59:59
2016-03-18 00:00:00,418.010000,418.010000,403.470000,408.170000,1147.850079,2016-03-18 23:59:59
2016-03-19 00:00:00,408.170000,410.000000,405.660000,409.990000,609.633949,2016-03-19 23:59:59
2016-03-20 00:00:00,409.990000,410.990000,408.670000,408.690000,243.894851,2016-03-20 23:59:59
2016-03-21 00:00:00,408.690000,414.350000,408.660000,414.350000,863.094573,2016-03-21 23:59:59
2016-03-22 00:00:00,414.350000,418.000000,414.350000,416.990000,854.241956,2016-03-22 23:59:59
2016-03-23 00:00:00,416.990000,418.540000,416.850000,416.850000,792.008703,2016-03-23 23:59:59
2016-03-24 00:00:00,416.850000,416.850000,412.790000,414.390000,1075.243365,2016-03-24 23:59:59
2016-03-25 00:00:00,414.390000,416.980000,414.390000,416.900000,851.829469,2016-03-25 23:59:59
2016-03-26 00:00:00,416.900000,416.980000,416.650000,416.660000,462.740820,2016-03-26 23:59:59
2016-03-27 00:00:00,416.660000,426.750000,416.650000,422.890000,1845.885449,2016-03-28 00:59:59
2016-03-28 00:00:00,422.890000,423.990000,422.000000,423.740000,892.972502,2016-03-28 23:59:59
2016-03-29 00:00:00,423.740000,423.750000,405.830000,414.380000,1431.939597,2016-03-29 23:59:59
2016-03-30 00:00:00,414.380000,414.990000,408.620000,414.990000,757.047080,2016-03-30 23:59:59
2016-03-31 00:00:00,414.990000,416.940000,414.260000,416.430000,1087.023024,2016-03-31 23:59:59
2016-04-01 00:00:00,416.430000,421.180000,414.590000,420.250000,1332.707354,2016-04-01 23:59:59
2016-04-02 00:00:00,420.250000,420.570000,419.990000,419.990000,193.796999,2016-04-02 23:59:59
2016-04-03 00:00:00,419.990000,420.000000,418.930000,419.450000,104.429226,2016-04-03 23:59:59
2016-04-04 00:00:00,419.450000,422.980000,417.740000,422.830000,903.122106,2016-04-04 23:59:59
2016-04-05 00:00:00,422.830000,423.440000,421.820000,422.480000,882.366707,2016-04-05 23:59:59
2016-04-06 00:00:00,422.480000,423.280000,422.290000,422.300000,1285.404642,2016-04-06 23:59:59
2016-04-07 00:00:00,422.300000,422.840000,419.650000,422.560000,1034.142951,2016-04-07 23:59:59
2016-04-08 00:00:00,422.560000,424.390000,412.210000,414.560000,2946.473168,2016-04-08 23:59:59
2016-04-09 00:00:00,414.560000,417.460000,414.560000,417.120000,360.597369,2016-04-09 23:59:59
2016-04-10 00:00:00,417.120000,420.740000,417.050000,420.720000,415.563317,2016-04-10 23:59:59
2016-04-11 00:00:00,420.720000,425.020000,419.510000,424.990000,1223.719380,2016-04-11 23:59:59
